# Constructed from biom file
#OTU ID	Cactaceae	Amaranthaceae	Capparaceae	Chenopodiaceae	Poaceae
33a4717a2241c702bb474baecd079152	8.0	0.0	0.0	0.0	0.0
33a4e8f9b025f82ab84368ddf0208df1	76.0	0.0	0.0	0.0	0.0
33a557eddd7ff109836e4935489135b9	41.0	0.0	0.0	0.0	0.0
33a64aebe0822047db1310273f4f0b75	2.0	0.0	0.0	0.0	0.0
33a7e435d86fd2b127e3a227b4e2ad1f	0.0	36.0	0.0	0.0	0.0
33aeddc79e53919b92b052d77a5e06a0	0.0	34.0	0.0	0.0	0.0
33af3f17ea802eb5c7cc653fe093ccbc	2.0	0.0	0.0	0.0	0.0
33b21c97f6bdb6a46d329172d73a8eb7	3142.0	0.0	0.0	0.0	0.0
33b29facfd2e4fb77dad0bcd2bbba03c	0.0	197.0	0.0	0.0	0.0
33b417eeac7237f578d344e5ca378f76	12.0	0.0	0.0	0.0	0.0
33b7e04d291baacd1af84ab962b058a3	15618.0	97.0	0.0	0.0	0.0
33b906abeed89415cae25e6919317d11	0.0	12.0	0.0	0.0	0.0
33ba0556852cfdc0130703b40678dfc9	0.0	20.0	0.0	0.0	0.0
33ba88fa303f5035b6096b22e09b716a	85.0	0.0	0.0	0.0	0.0
33c2a16034f1044007a97b3c55fb7593	0.0	10.0	0.0	0.0	0.0
33c787de4580f9d2a45c9826a974bb88	40.0	0.0	0.0	0.0	0.0
33ccbda9c5ea04da9f77954251ac5003	11.0	0.0	0.0	0.0	0.0
33d0b361acd7679dfe4f3d56e32b75e9	47.0	0.0	0.0	0.0	0.0
33d0e13633ab7db37a63b17fcf9b6be8	0.0	2.0	0.0	0.0	0.0
33d35e8fa0ca404ec7f7444675eedc24	19.0	0.0	0.0	0.0	0.0
33d48d7379688a78eef59abddd305a7e	135.0	0.0	0.0	0.0	0.0
33d7463c09e854209b3abce82076df2a	3.0	0.0	0.0	0.0	0.0
33dadc0809808ed895b857970213d8c3	36.0	0.0	0.0	0.0	0.0
33dc28ccdc51dd668580771e1fd6cf8f	741.0	0.0	0.0	0.0	0.0
33dfd0b45a60e78e2affffc7c9c0f096	116.0	0.0	0.0	0.0	0.0
33e12354011afd060e8687895f668422	0.0	9.0	0.0	0.0	0.0
33e6b83afd381ed0e843fdd67aac24ae	0.0	50.0	0.0	0.0	0.0
33e72df2f1386dd698ae13e450948ad3	14.0	0.0	0.0	0.0	0.0
33e7edf34b2abb6e20c2fddb2dfb1679	0.0	0.0	0.0	0.0	48.0
33e99f44123b885b9eca154541f84635	34.0	0.0	0.0	0.0	0.0
33eb1d2488a764bf583d22e92720e45c	42.0	0.0	0.0	0.0	0.0
33eb7182bf4b755a7d7c03c5c3305953	60.0	0.0	0.0	0.0	0.0
33ee1d596b65aad8bef9f6b4f687a28b	64.0	0.0	0.0	0.0	0.0
33f1b225047ce85c0e5370b19cbac9e1	0.0	2.0	0.0	0.0	0.0
33f30d6c60dd716599e47f60f8828451	0.0	251.0	0.0	0.0	0.0
33f738921d1d25eb8f5984c27e2fd2bc	121.0	0.0	0.0	0.0	0.0
33fb8083517f1ce3ceca46209f4b67a1	115.0	0.0	0.0	0.0	0.0
3400efa7b5508ea105e2b296bd735360	0.0	35.0	0.0	0.0	0.0
34032f1a92c93342ab144c05999c469d	0.0	7.0	0.0	0.0	0.0
340439e7901d888823a16da26dfd24a0	0.0	16.0	0.0	0.0	0.0
3405175dc27e6a2af35639e7ce4741d9	87.0	0.0	0.0	0.0	0.0
3407409e8417febbcd23a1657024746c	0.0	24.0	0.0	0.0	0.0
3408ad27c098b969a3037c1ffb4f23d9	0.0	322.0	0.0	0.0	0.0
340a08bfffbaa56e1c6f03d31ffe772e	0.0	24.0	0.0	0.0	0.0
340d40fd6b843667cf1d472514c92814	16.0	0.0	0.0	0.0	0.0
34106145c3e7644c93494134eb8b4259	0.0	145.0	166.0	0.0	0.0
341494308530da45e6e2ca8acbbe6a7a	181.0	0.0	0.0	0.0	0.0
3415c2c163d26c437cb56987c2b657d5	22.0	0.0	0.0	0.0	0.0
3419924258bcb6d474e48bd444563393	2.0	0.0	0.0	0.0	0.0
341dd8d9a8a8e9ee35e57f0d04e05ac5	28.0	0.0	0.0	0.0	0.0
341e0a5464baffc0937e60ae3b57d808	15.0	0.0	0.0	0.0	0.0
3427d68227295786582ccd380ae8f9c6	4.0	0.0	0.0	0.0	0.0
34296de1d19a5d6496d1c14ad6637f6a	20.0	0.0	0.0	0.0	0.0
342b73f15f8c46e7624e7dc2e1c1c0b6	0.0	2.0	0.0	0.0	0.0
342f8b07bf1006b200c20fd19ab52978	3.0	0.0	0.0	0.0	0.0
342f98abb09f91a08807ca15f81f5473	0.0	31.0	0.0	0.0	0.0
343153929eba3c7fe37194bd6ff44e0b	0.0	1597.0	0.0	0.0	0.0
3433f4d578bd1dfaaf50fe40fd340373	21.0	0.0	0.0	0.0	0.0
3434592319e801fe322fd075ae7645e1	12.0	0.0	0.0	0.0	0.0
3435659c8a62c49835eb56c7bd3b6702	0.0	159.0	0.0	0.0	0.0
343a286c01eca8c498425bff2279f227	0.0	0.0	0.0	0.0	84.0
343a9a1f4e98f668d3a3949e61390ab1	11.0	0.0	0.0	0.0	0.0
343c90f362f3923329c3a4c21f8d1d85	0.0	100.0	0.0	0.0	0.0
34416d92048111c45dd8f924511eb34c	282.0	0.0	0.0	0.0	0.0
34487f84c0b3b35a32551b1498552461	25.0	0.0	0.0	0.0	0.0
344ccc54aea56e93b8e7c38606a97ded	4.0	0.0	0.0	0.0	0.0
344d089519ab6a7e8e14d4885bef662d	0.0	38.0	0.0	0.0	0.0
344d8124a0218ea5da0f9331165d45a3	0.0	105.0	0.0	0.0	0.0
344e24f2ce8a0e3ebd4e14fe1382651a	0.0	20.0	0.0	0.0	0.0
3450a22953645ff0174c47b2ed169696	0.0	18.0	0.0	0.0	0.0
34539164a4a65856654d000e716f6a3b	39.0	0.0	0.0	0.0	0.0
345569fba227c34294e6966c0e8389b0	19.0	0.0	0.0	0.0	0.0
345c9ac1f57485f9dc08c0aeb83ddaf5	43.0	0.0	0.0	0.0	0.0
34662a6f84db96de24166470d88dc5d3	21.0	0.0	0.0	0.0	0.0
3468ae10c5412c12af0cc6ff182f9534	14.0	0.0	0.0	0.0	0.0
346c4797f2361f2ee82417e57c5ab922	15.0	0.0	0.0	0.0	0.0
346d309b396e1ee5a908cc5399208da8	0.0	76.0	0.0	0.0	0.0
347673853e5fe2d954980a22a4dbe81a	10.0	0.0	0.0	0.0	0.0
347860d98bfc2324d19d48afd693b4d6	338.0	0.0	0.0	0.0	0.0
347b786a713d5b8141cd90a5ee61d1cb	0.0	23.0	0.0	0.0	0.0
347d9099bc253df394f91b9daccf19f4	7.0	0.0	0.0	0.0	0.0
3486d6639c4862c7bee8e2e1e7ba510a	0.0	16.0	0.0	0.0	0.0
348730e56e1b97e7cb674baf25148a78	0.0	216.0	0.0	0.0	0.0
348bbfe51a7cb73fd8764e581b5b424c	140.0	0.0	0.0	0.0	0.0
348c62b562b432e52e19e3cf5baefef8	0.0	23.0	0.0	0.0	0.0
348dd4b58d13cc8bb7a6ecb00510c002	204.0	0.0	0.0	0.0	0.0
348ffff909696a37af547c6122f1172c	19.0	0.0	0.0	0.0	0.0
349060293ba938f69f467dabefa2d0d1	4.0	0.0	0.0	0.0	0.0
3493c1dd61f0a0972ad742aebd840a5f	51.0	0.0	0.0	0.0	0.0
3494c878fc2df077ee09992c3ea1919d	54.0	0.0	0.0	0.0	0.0
349724df75a738a1c8475c4bc8a3cba6	20.0	0.0	0.0	0.0	0.0
3498a15d4f81a0540b00d9327f4fdfc8	27.0	0.0	0.0	0.0	0.0
3499e49acaf722105a63fc2e2f33d034	11.0	0.0	0.0	0.0	0.0
349b205ae7335c03f985ef27d2ff4b80	0.0	32.0	0.0	0.0	0.0
34a14d9fb8e52e58137eb0ee29fae889	0.0	100.0	0.0	0.0	0.0
34a279853aa7c5c76a8d5de7fb53e02c	9.0	0.0	0.0	0.0	0.0
34a7fb7e10a148ec3bf0b0a748f76447	8.0	0.0	0.0	0.0	0.0
34a8ef2e2903f79901af1a7ddbff7a3b	27.0	0.0	0.0	0.0	0.0
34a962b6c9070738c21bc189ff71790c	8.0	0.0	0.0	0.0	0.0
34aa3d556ad315f2641d0f3a23d80c27	30.0	0.0	0.0	0.0	0.0
34ac073005039c51a9fd9233d4933153	76.0	0.0	0.0	0.0	0.0
34acd81adaa02e52547b25b53d9c9d44	0.0	9.0	0.0	0.0	0.0
34add438e8e04845dad83e5d468056fd	46.0	0.0	0.0	0.0	0.0
34b0f34f6f3998805559e86784c676e6	0.0	46.0	0.0	0.0	0.0
34b5cf0f626bab4b78934fb7a409d315	36.0	0.0	0.0	0.0	0.0
34b5ff189859afc8e777da2a826ae470	49.0	0.0	0.0	0.0	0.0
34b825a2b1ac8b4d344d296f38ee8443	3.0	0.0	0.0	0.0	0.0
34b9523b177ff826fcfcb9dd25486c7b	383.0	0.0	0.0	0.0	0.0
34bb588977f5fd9001eeff7ee39368ff	160.0	0.0	0.0	0.0	0.0
34bd16223ae008cfea0942596ee8e564	11.0	0.0	0.0	0.0	0.0
34be67ef7fc9cdca875feb609457db74	0.0	57.0	0.0	0.0	0.0
34c41a0b9bd1a472cad27a154d50106d	3.0	0.0	0.0	0.0	0.0
34c7bde51f2446f9525ca880a9d331af	46.0	0.0	0.0	0.0	0.0
34ce30a1decd7e195cdca4287cead8bb	23.0	0.0	0.0	0.0	0.0
34d0a57db086cb0693142746e4ba0923	7.0	0.0	0.0	0.0	0.0
34d238e75452a9d7ac74c5e7d704b7e4	81.0	0.0	0.0	0.0	0.0
34d48390d0cbc3cafbf4dcf15b8095e2	87.0	0.0	0.0	0.0	0.0
34d5b16c266a6edcd5f7c4baa347787a	14.0	0.0	0.0	0.0	0.0
34dd5fbb176fc00a6ee95150ef091a86	6.0	0.0	0.0	0.0	0.0
34e6d7817229b67c540e226fadacc853	179.0	0.0	0.0	0.0	0.0
34e86a15af20977a17a6f5a511017069	5.0	0.0	0.0	0.0	0.0
34ea08e6449835d134b5b4c8638333f0	0.0	656.0	0.0	0.0	0.0
34eca000eca5252ab00efdbf52a41361	13.0	0.0	0.0	0.0	0.0
34ed291f37ca8e0150fcb56ad663a2ae	0.0	0.0	0.0	86.0	0.0
34ed90ab7d185711a7d1fbbe74be8b10	0.0	178.0	0.0	0.0	0.0
34efa7b5832488ff262f0dcc76166263	28.0	0.0	0.0	0.0	0.0
34f0731b2240b9a26bd00846cc1da8fa	19.0	0.0	0.0	0.0	0.0
34f23481ce64e9269d4197bbc203c3c6	0.0	24.0	0.0	0.0	0.0
34f39c00135bb9ce8d78d3b3b1247f87	19.0	0.0	0.0	0.0	0.0
34f43bcac845637375cbc5775c0b0cb2	24.0	0.0	0.0	0.0	0.0
34f4f3ba9cf0e66e2036e85f02a4d59b	0.0	6.0	0.0	0.0	0.0
34f530afbad61ab555cb3a0a20adc39a	531.0	0.0	0.0	0.0	0.0
34f55ae52977c75be484104afad712ff	48.0	0.0	0.0	0.0	0.0
34f5b35b4721f8380813a2e9d8b6b818	32.0	0.0	0.0	0.0	0.0
34f677841e217ddcf7f00fcbe72f94d0	53.0	0.0	0.0	0.0	0.0
34f7f986943f9b7ce2639e322af1b13a	2.0	0.0	0.0	0.0	0.0
34f97341725ede67b9b3e47b528b3ffe	11.0	0.0	0.0	0.0	0.0
34fc2676e895331fefd76a0a906bf6b4	10.0	0.0	0.0	0.0	0.0
3503501d40976c4a8af3a566e9bb8564	3.0	0.0	0.0	0.0	0.0
3503c77bc0674cf9a610a1165aa6fc85	5.0	0.0	0.0	0.0	0.0
3503ed7c6cf2966ac16371bd857720a7	0.0	55.0	0.0	0.0	0.0
350eb4771d60335f779ddacfc37bcddc	24.0	48.0	0.0	0.0	0.0
350f47005be671484514c8c3ca032853	0.0	32.0	0.0	0.0	0.0
35114152d883d21971bc00a6ad651c79	0.0	71.0	0.0	0.0	0.0
3513087c2b65cd8054ae0856d37d1b9f	2.0	0.0	0.0	0.0	0.0
35130d563f0577470af1d2a0553dd3d7	0.0	326.0	0.0	0.0	0.0
35157eb921add233025d86ee35809d27	71.0	0.0	0.0	0.0	0.0
35176b739b17e1018f4a0de3bcd2c641	0.0	79.0	0.0	0.0	0.0
3517c26b52704612c4a52a443bf6717a	138.0	0.0	0.0	0.0	0.0
3519fc9a85b618c2d2c41bfe9146fa03	6.0	0.0	0.0	0.0	0.0
351b25bf79c20945f01b717657a6ae63	80.0	0.0	0.0	0.0	0.0
351c199e77760ae118c71cd2c73e34fe	4.0	0.0	0.0	0.0	0.0
351cb83d89766e12bbee5b9d3845097d	9.0	0.0	0.0	0.0	0.0
351cee30f5a2fe0e675d4f6ddcfa7f43	19.0	0.0	0.0	0.0	0.0
35272d93c1b18f43a199db6fc27992e5	0.0	37.0	0.0	0.0	0.0
352863e5dd33cac129f6746252c0bafa	0.0	1330.0	0.0	0.0	0.0
352888f5829c43da4fca7b51543c55e8	57.0	0.0	0.0	0.0	0.0
352bd9242c1746348b2a10017595ff51	71.0	0.0	0.0	0.0	0.0
352e25c6b4bd74d4e7cc20b73536173c	139.0	0.0	0.0	0.0	0.0
352e53b4ea9708bc095cedc291d79069	15.0	0.0	0.0	0.0	0.0
352eb07115a4b79766d69a7fe8f36f7a	8.0	0.0	0.0	0.0	0.0
3531b0f06f2de59c00f2560f91d05c7b	374.0	0.0	0.0	0.0	0.0
353260bad3ac4ff782cf1ec397680c53	0.0	6.0	0.0	0.0	0.0
353568d25632593c3c3e56b0c4979d2f	0.0	5.0	0.0	0.0	0.0
35364041598a0a55c0a59e2c6c8ffe33	0.0	42.0	0.0	0.0	0.0
3536c6287b74796e8f852878cc2bf121	49.0	0.0	0.0	0.0	0.0
3536f0fd4cb8d590af99e1abae9ddd42	21.0	0.0	0.0	0.0	0.0
3538256b8b63e0393b4634117ce31c4c	0.0	29.0	0.0	0.0	0.0
353a048a3b25cf4451a6681cdfef951a	36.0	0.0	0.0	0.0	0.0
353db6af04001a5fd27fe8e78789c79c	38.0	0.0	0.0	0.0	0.0
3547cceb303387a11378f5d1231d7d11	13.0	0.0	0.0	0.0	0.0
35481a5d1e892b5768473d271603273c	58.0	0.0	0.0	0.0	0.0
354c9b5544003df3211634a87e754194	0.0	23.0	0.0	0.0	0.0
354f359ea3161f2a94315b3f6bfe50fc	102.0	180.0	0.0	0.0	0.0
355079f7c96d10c1a427103b78457213	10.0	0.0	0.0	0.0	0.0
35540a157870b5f8924c503d650240e9	0.0	27.0	0.0	0.0	0.0
355822b487ac5f2e8d9f5a7921c73f00	0.0	0.0	0.0	131.0	0.0
355aae841b647d1410195c159f466acd	3.0	0.0	0.0	0.0	0.0
355b51bf882fd8e73d251e906e562c53	36.0	0.0	0.0	0.0	0.0
3561a69392566b731b9ab8c2fef85194	17.0	0.0	0.0	0.0	0.0
3563a63de2bd0b84280db9b907da3f77	0.0	14.0	0.0	0.0	0.0
356583fd0a8844703d2bde3e5ddc3ab6	51.0	0.0	0.0	0.0	0.0
3569a0ef734abab408a5d43fcb525d6f	0.0	10.0	0.0	0.0	0.0
3569e8d19e7ebe7bf560d9f8779d3b7c	0.0	8.0	0.0	0.0	0.0
356f228210ccdff624adad37d8d16d43	187.0	0.0	0.0	0.0	0.0
3578b404776ddfc521af34dfb7319744	3.0	0.0	0.0	0.0	0.0
3579d3fa7c89fee55a96a3f38dce78de	34.0	0.0	0.0	0.0	0.0
357ad33b4652b98a200439a1235d271f	45.0	0.0	0.0	0.0	0.0
357d6003c80f9c29330b62c8e278638b	14.0	0.0	0.0	0.0	0.0
357e619952c8842453493f2e45c32a82	172.0	0.0	0.0	0.0	0.0
3580552b02357bdf9af572be9f1fadf1	4.0	0.0	0.0	0.0	0.0
3581406d8e0d96b468d400cf9c49c8a1	18.0	0.0	0.0	0.0	0.0
3583741a358e9bb40decb1cdafb9d10f	3.0	0.0	0.0	0.0	0.0
3584765607a429070c10822f20ac5932	1569.0	0.0	0.0	0.0	0.0
35876baf472ed337ff760480bad43e16	0.0	93.0	0.0	0.0	0.0
3588af5efd1a4a94ed4de573089b10fc	0.0	6.0	0.0	0.0	0.0
35892db6fbabd369303fc92cbc6566b0	9.0	0.0	0.0	0.0	0.0
358a7392deca1f67046c7f3d958e570e	5.0	0.0	0.0	0.0	0.0
358acfed1ec9cd6c81f2bd2077de1ca8	53.0	0.0	0.0	0.0	0.0
358b952a84985ffb86486b92b838cc42	0.0	30.0	0.0	0.0	0.0
358ba3a2a64d1e0c425ce72640aed72b	26.0	0.0	0.0	0.0	0.0
358d7f0c7d44ee90eb4bf7f42c82963e	19.0	0.0	0.0	0.0	0.0
358eba7500fe89a0ce53b119c6b059ee	10.0	0.0	0.0	0.0	0.0
3590937d5946350fecf57e4102388cc6	198.0	0.0	0.0	0.0	0.0
3590fb86d8c5a5aec5b64e194b74602d	0.0	57.0	0.0	0.0	0.0
3592578e0e5aef6edb3e6995b0642fe1	16.0	0.0	0.0	0.0	0.0
3595848f6524c30d05cf6692dbfbe310	15.0	0.0	0.0	0.0	0.0
359778a3c28b7c54737a59cdd1492827	79.0	0.0	0.0	0.0	0.0
35998b029a1b8845f02b8f7efd2b1123	32.0	0.0	0.0	0.0	0.0
359b8e641b23edf66e3cb2253ec8d329	0.0	9.0	0.0	0.0	0.0
359c0e9afe1f1db531169d59e20136df	909.0	0.0	0.0	0.0	0.0
359cdbb490e87111b37a33f5754e32aa	4.0	0.0	0.0	0.0	0.0
35a20e3d958665233173166191b663fe	10.0	0.0	0.0	0.0	0.0
35a23bfdd7db207d8896400a4b4ca3db	9.0	0.0	0.0	0.0	0.0
35a2c298842af9b82c52a7ac175a399c	0.0	7.0	0.0	0.0	0.0
35a3ba43a1fcb9aab270968391ab4029	0.0	42.0	0.0	0.0	0.0
35a4eb8dd34a7f7e4402f00854eb73f5	19.0	0.0	0.0	0.0	0.0
35a6373bd2acf954ae83f2e04f9c46c9	16.0	0.0	0.0	0.0	0.0
35a7edb591a961ca8e7520d36108d07c	0.0	0.0	17.0	0.0	0.0
35a90d272a5c336b9690a8344e44f02c	0.0	8.0	0.0	0.0	0.0
35ac135d843831c46d220207286c49fe	0.0	10.0	0.0	0.0	0.0
35b145e3cd246dd6c6ad4a10f3292a70	5.0	0.0	0.0	0.0	0.0
35b2af6495d13c76c18b9257a0ffcb69	5.0	0.0	0.0	0.0	0.0
35b3b9bf52d9d9033268aba1325d56e9	24.0	0.0	0.0	0.0	0.0
35b454c7d8801a862131f60fdb2e2992	14.0	0.0	0.0	0.0	0.0
35b5b9483aa6f4b155a7bf62d2f88ded	128.0	0.0	0.0	0.0	0.0
35b973903cbea0ac5ef92dd343dcd592	121.0	0.0	0.0	0.0	0.0
35bacfe97807602dadea6f6d1f4600da	0.0	210.0	0.0	0.0	0.0
35bc37787a36dc247ab87c6cc883dff6	9.0	0.0	0.0	0.0	0.0
35bc97199cf73d4add5e286f33a5a8c2	1320.0	0.0	0.0	0.0	0.0
35c0da1b6975efac19d6638e70f4aa30	13.0	0.0	0.0	0.0	0.0
35c4f3de1ff7d197e8982ad896abc5b3	52.0	0.0	0.0	0.0	0.0
35c54ec142b1d27c481e56e294d01823	3.0	0.0	0.0	0.0	0.0
35c759ee1acbf0015ee229237964560c	20.0	0.0	0.0	0.0	0.0
35c9f4c181c641a8413e7240b97eb8fd	0.0	10.0	0.0	0.0	0.0
35ca9166cc49868d519acb0f0c587bd2	10.0	0.0	0.0	0.0	0.0
35ccfed2db376a3440e34e464af2a2ba	83.0	0.0	0.0	0.0	0.0
35d30341997e00578a0cb5011d991909	59.0	0.0	0.0	0.0	0.0
35d6fa11b5d19ff489a1e0175158ec63	29.0	0.0	0.0	0.0	0.0
35dc2561761efd7e9144cd71fbe9b7b4	7.0	0.0	0.0	0.0	0.0
35dd2c90e4f9166f173261f556aa6930	8.0	0.0	0.0	0.0	0.0
35dfdf350a543ee75b825cca2e96b171	20.0	0.0	0.0	0.0	0.0
35e09706c724c9e36bbe94d50e1de666	0.0	50.0	0.0	0.0	0.0
35e76b230e2fa3c923cf82204aaaab28	0.0	9.0	0.0	0.0	0.0
35ebdd8c4476d59690b7c80f59e76354	22.0	0.0	0.0	0.0	0.0
35edac85ccad8b5aea90e576acc0626f	11.0	0.0	0.0	0.0	0.0
35f051988fa3a66634a3e6b33a99a5fc	26.0	0.0	0.0	0.0	0.0
35f0ca1308992e16547db3facfcc48e2	353.0	0.0	0.0	0.0	0.0
35f98d51fa6d3a3d85814e420297ecd3	0.0	42.0	0.0	0.0	0.0
35fb2281e8b17bcbbd0d055f7e2db2ad	162.0	0.0	0.0	0.0	0.0
35fbbf2372ad2cc1b387e00b8b442266	54.0	0.0	0.0	0.0	0.0
35ff1b73357451f8710052c4519b30b5	0.0	8.0	0.0	0.0	0.0
3600568e3830871650afcc559e5e85e6	0.0	18.0	0.0	0.0	0.0
3600d784f6e6de0bbb989790411bf85d	3.0	0.0	0.0	0.0	0.0
36012ee4ef78abbc1cd2fc012347509f	0.0	44.0	0.0	0.0	0.0
3604b68658f7c2143a6933bb4aa8609f	30.0	0.0	0.0	0.0	0.0
36062aaef496c1096dc81691693e059c	0.0	0.0	0.0	86.0	0.0
360908c8f9fb83c9213138ed880f8423	116.0	0.0	0.0	0.0	0.0
3609de24f550c944c02b77b2ba72bda6	49.0	0.0	0.0	0.0	0.0
3610bd6f57cca3edaa2514cefa8684ae	0.0	716.0	0.0	0.0	0.0
3611d1c30f1804cf531991e4141ee886	3.0	0.0	0.0	0.0	0.0
361299a1efa356e9ed31a001c79ec35f	12.0	0.0	0.0	0.0	0.0
36129e1e2bc4624604ffff63b0126192	12.0	0.0	0.0	0.0	0.0
3612b49bc2e15725094e205cae431abe	0.0	3.0	0.0	0.0	0.0
3612d73a6852c68e64c1713ac24b98ab	11.0	0.0	0.0	0.0	0.0
3613b089a792150c4850dd9a1fa3fda8	38.0	0.0	0.0	0.0	0.0
3614bea170725360cf43f9a3d5149a3c	0.0	14.0	0.0	0.0	0.0
3614ca60e80b59ab416538e185ecd804	20.0	0.0	0.0	0.0	0.0
3615435fd80ccdf68da6732680bd7ebc	15.0	0.0	0.0	0.0	0.0
3617803d7e1b7aa9d1d8c50312a49d87	0.0	2960.0	0.0	0.0	0.0
3619fd153060f9d014a122e8a040b2fb	0.0	49.0	0.0	0.0	0.0
361c6015598f90f3eed682704de5b77a	25.0	0.0	0.0	0.0	0.0
361f35e80e9d2596aa6d2155cb5ba045	10.0	0.0	0.0	0.0	0.0
3620c83cfd45e8942c9702412b05dad7	0.0	7.0	0.0	0.0	0.0
3622ef1f071be9f80e4379f394af113c	20.0	0.0	0.0	0.0	0.0
3628aea53dcf7a90cb2f6bc55579ac3d	0.0	17.0	0.0	0.0	0.0
362a097958a8b044ed44ee180b0e7a9b	0.0	10.0	0.0	0.0	0.0
362a201ce43a51f56fd453fecb39909c	0.0	166.0	0.0	0.0	0.0
36305b496aff8464eb945a04540483b0	417.0	0.0	0.0	0.0	0.0
3631227edf1601e193aadc579f5cac83	0.0	11.0	0.0	0.0	0.0
3634c8c752260b5eb20924c579df6137	5.0	0.0	0.0	0.0	0.0
36357dd470d002a5f72cca0da5d1aa09	19.0	0.0	0.0	0.0	0.0
36387e01a773121e697925d9ae8a968e	30.0	0.0	0.0	0.0	0.0
363e1d2c4546a0bbcdec0dce283e821f	24.0	0.0	0.0	0.0	0.0
363f5405cfb2af57f54680760f973998	8.0	0.0	0.0	0.0	0.0
36430a00165cc2ebb28f8033aa9f2c9a	4.0	0.0	0.0	0.0	0.0
3646c95908e55cd473d107db466182ed	375.0	0.0	0.0	0.0	0.0
36488b86636cad6dd28aca7a9e1f2bb0	6.0	0.0	0.0	0.0	0.0
364fdb2fb3b9e7442ec9742acbbd396f	136.0	0.0	0.0	0.0	0.0
36508c4255786d2742161e75e968e1fb	25.0	0.0	0.0	0.0	0.0
3650be781471185538c33bb547901a65	5.0	0.0	0.0	0.0	0.0
3652fd6778024d2b953695cf58d8e9dc	0.0	13.0	0.0	0.0	0.0
365f6374e25002aff67a2936fe4f3b3c	0.0	134.0	0.0	0.0	0.0
3662f5cbab5b2b696a4f71fad86feb76	41.0	0.0	0.0	0.0	0.0
3664bedbd84d3e3c98532ac7fe49a219	151.0	0.0	0.0	0.0	0.0
3665bb915cc5e86894150981babfae69	0.0	66.0	0.0	0.0	0.0
36664c68f0f08b27a589362230fcccc8	11.0	0.0	0.0	0.0	0.0
36676db02318eb4553d1d297800cd0fe	44.0	0.0	0.0	0.0	0.0
366abd002700cd5b6719570534d3944e	35.0	0.0	0.0	0.0	0.0
366c444999e8c33db667234c756a0833	7.0	0.0	0.0	0.0	0.0
366d3fea335fafe2ff1953a899137172	193.0	0.0	0.0	0.0	0.0
366f9e0a9ae46978a4f0a9332990b842	62.0	0.0	0.0	0.0	0.0
366fa42322319b54d220171d5ca70577	11.0	0.0	0.0	0.0	0.0
36709bb8cfc120c65300b656ef6a3ca7	29650.0	0.0	0.0	0.0	0.0
3671f14d8b20208456a5af2bd30845a9	0.0	75.0	0.0	0.0	0.0
3673bb98ac05cfdae216205c6d5c214d	26.0	0.0	0.0	0.0	0.0
3677f70806701c33e5103ed1bb4a3524	4.0	0.0	0.0	0.0	0.0
367b8d0dac6289381943d588aa4a8f65	8.0	0.0	0.0	0.0	0.0
367d46b77debaeac58236e06cf0ded52	502.0	0.0	0.0	0.0	0.0
368303fde9979505687a410e2816100a	35.0	0.0	0.0	0.0	0.0
3683d29fc38cc55dd21c80fb988553be	0.0	4.0	0.0	0.0	0.0
3684d5f063a293f415b8f4bc9d3d0f2b	39.0	0.0	0.0	0.0	0.0
368c97247b9f6e09d90d9519a6f7d487	7.0	0.0	0.0	0.0	0.0
3691481ef731f6270d69bee129317ce1	0.0	53.0	0.0	0.0	0.0
3693200ed6fdbd182d96ccdc05d01921	0.0	6.0	0.0	0.0	0.0
36958e188869b9d1e38fb69406cfb4f0	10.0	0.0	0.0	0.0	0.0
3697bfe8fac04b01679c4d4c19e36f1e	146.0	0.0	0.0	0.0	0.0
369ad52bcce9a27af924e9e781bc9840	0.0	9.0	0.0	0.0	0.0
369afc1152c40228e57b23628cfb6933	8.0	0.0	0.0	0.0	0.0
369dc3f2c2258d701754319b72a24bf8	106.0	0.0	0.0	0.0	0.0
369e3efdef16eef21057bae5151ccfd3	21.0	0.0	0.0	0.0	0.0
369ea797a46701d56d8dbcd10fa040ae	33.0	0.0	0.0	0.0	0.0
36a2a9ee39e633e5eea65f19337bd06b	20.0	0.0	0.0	0.0	0.0
36a2bb9a8e164549e559c93ff6c85343	15.0	0.0	0.0	0.0	0.0
36a34cbcb3532ba502db871706790618	14.0	0.0	0.0	0.0	0.0
36a44c950ab45dd12e56a54aa29bb323	11.0	0.0	0.0	0.0	0.0
36a961b88701c211404c9937925d792a	0.0	2207.0	0.0	0.0	0.0
36abf10f5fbc1ae5f158ee707c6103e0	9.0	0.0	0.0	0.0	0.0
36acb51fba9a92d380234a828f680c41	0.0	12.0	0.0	0.0	0.0
36af7ef691b75ef407dbe0e659436f2a	5.0	0.0	0.0	0.0	0.0
36b1052482b822bce91c4d43ce479613	16.0	0.0	0.0	0.0	0.0
36b151ca0544be3c26d03d2ce38460af	0.0	7.0	0.0	0.0	0.0
36b30fb5144cc2a836b9cf19dbd007ac	2.0	0.0	0.0	0.0	0.0
36b36c5ff18d570cffc561271cb17714	6.0	0.0	0.0	0.0	0.0
36b667a1b7e3b0af1513f368fc247e11	25.0	0.0	0.0	0.0	0.0
36b9c9ac65c2debaa2f0f0dccf897a35	76.0	0.0	0.0	0.0	0.0
36bb6ec89f1ed925a2fdce226050e8bc	17.0	0.0	0.0	0.0	0.0
